transaction_id,user_id,amount,transaction_type,merchant_category,timestamp,transaction_frequency,avg_user_amount,deviation_from_avg,transaction_gap_seconds,account_age_days,failed_attempts,device_type,location,is_foreign_transaction,unusual_amount_flag,velocity_flag,new_device_flag,location_change_flag,night_transaction_flag,is_fraud,hour,day_of_week,month,is_weekend,is_night,log_amount,amount_to_avg_ratio,log_transaction_frequency,log_transaction_gap
T10762,U1191,773.17,transfer,travel,2026-05-03 13:48:04.308484,3,816.7902265675862,43.62,756,15,2,mobile,UK,1,0,0,1,0,0,0,13,6,5,1,0,6.651791487715673,0.946595556490082,1.3862943611198906,6.6293632534374485
T11903,U353,1547.22,withdrawal,travel,2026-05-03 14:04:38.308484,10,1822.2193468304265,275.0,2304,841,2,mobile,Germany,1,0,1,1,0,0,0,14,6,5,1,0,7.344861162914793,0.8490854856975113,2.3978952727983707,7.742835955430749
T3430,U1137,1924.28,transfer,electronics,2026-05-03 12:40:36.308484,11,1451.6336078026752,472.65,4264,1114,1,mobile,Germany,1,0,1,0,0,0,0,12,6,5,1,0,7.562826690689852,1.3255962030165236,2.4849066497880004,8.35819745992578
T4412,U1028,607.74,transfer,travel,2026-05-03 13:28:29.308484,4,569.0707483907538,38.67,2281,1557,2,mobile,UAE,1,0,0,0,0,0,0,13,6,5,1,0,6.411391247157151,1.067951569555535,1.6094379124341003,7.732807530422021
T5756,U240,1552.86,payment,grocery,2026-05-03 18:06:32.308484,5,2537.7808278939847,984.92,3879,1793,0,mobile,India,0,0,0,0,1,0,0,18,6,5,1,0,7.348497436779146,0.6118968124906071,1.791759469228055,8.263590432617319
T9994,U448,2596.47,withdrawal,gaming,2026-05-03 22:42:39.308484,10,2457.170944512841,139.3,3142,1055,0,web,India,0,0,1,0,0,0,0,22,6,5,1,0,7.862293173339794,1.0566908276127633,2.3978952727983707,8.052933036797567
T8235,U557,623.77,withdrawal,gaming,2026-05-03 15:39:05.308484,3,1454.461322583027,830.69,4488,1133,0,web,UAE,1,0,0,0,0,0,0,15,6,5,1,0,6.437383582007785,0.4288666806645357,1.3862943611198906,8.409385238781931
T10966,U186,2542.03,transfer,gaming,2026-05-03 20:37:12.308484,2,1387.3612983965857,1154.67,4895,976,0,web,UK,1,0,0,0,0,0,0,20,6,5,1,0,7.841111562442586,1.8322768561481584,1.0986122886681098,8.496173824192162
T7467,U129,1370.57,transfer,travel,2026-05-03 13:58:10.308484,2,909.58647491119,460.98,2939,751,2,web,UK,1,0,0,0,0,0,0,13,6,5,1,0,7.223711348083597,1.5068056048513845,1.0986122886681098,7.986164860332727
T254,U1126,1346.28,transfer,gaming,2026-05-03 10:17:35.308484,2,1134.937186430062,211.34,6553,289,1,mobile,USA,1,0,0,0,0,0,0,10,6,5,1,0,7.205843024147799,1.186215426642685,1.0986122886681098,8.787830829258759
T920,U618,810.03,withdrawal,fashion,2026-05-03 14:39:12.308484,6,737.641342081411,72.39,3826,160,1,web,UAE,1,0,0,1,0,0,0,14,6,5,1,0,6.6983050447999295,1.0981353032846475,1.9459101490553132,8.249836485425702
T792,U959,2386.35,payment,travel,2026-05-03 13:20:57.308484,1,2474.936250041932,88.59,3884,1571,3,web,Germany,1,0,0,1,0,0,1,13,6,5,1,0,7.777939243156042,0.9642066534018249,0.6931471805599453,8.264878262801748
T63,U786,796.92,transfer,travel,2026-05-03 09:52:41.308484,2,536.3616641697048,260.56,1846,806,2,mobile,USA,1,0,0,0,0,0,0,9,6,5,1,0,6.682008341797812,1.4857885112797062,1.0986122886681098,7.52131798019924
T7389,U632,3006.25,withdrawal,fashion,2026-05-03 13:36:14.308484,6,2380.419150515198,625.83,249,372,2,web,USA,1,0,0,1,1,0,0,13,6,5,1,0,8.008781318874181,1.262907836246589,1.9459101490553132,5.521460917862246
T2997,U378,1733.2,payment,electronics,2026-05-03 10:30:16.308484,1,1209.6456228604384,523.55,7690,1300,1,web,USA,1,0,0,1,0,0,0,10,6,5,1,0,7.45830149094306,1.4328163272055667,0.6931471805599453,8.947806093057054
T3615,U39,1818.1,payment,travel,2026-05-03 12:46:52.308484,5,2435.153297624807,617.05,1715,1132,1,web,USA,1,0,0,0,0,0,0,12,6,5,1,0,7.50609715226817,0.7466059738525403,1.791759469228055,7.447751280047908
T7651,U741,805.92,transfer,grocery,2026-05-03 19:36:35.308484,7,1450.6131004975896,644.69,976,539,0,mobile,UK,1,0,0,0,0,0,0,19,6,5,1,0,6.69322453076615,0.5555719848166139,2.0794415416798357,6.884486652042782
T8855,U1067,1524.4,withdrawal,fashion,2026-05-03 16:44:29.308484,4,1881.5850706303409,357.19,2909,1467,1,mobile,USA,1,0,0,0,0,0,0,16,6,5,1,0,7.330011949730138,0.8101679923933229,1.6094379124341003,7.975908360165538
T9842,U554,1152.04,withdrawal,grocery,2026-05-03 15:39:55.308484,3,678.7930941841121,473.25,3429,1468,0,mobile,Germany,1,0,0,0,0,0,0,15,6,5,1,0,7.050157211774847,1.697188743040362,1.3862943611198906,8.140315540159985
T9615,U587,3383.31,transfer,gaming,2026-05-03 16:28:20.308484,6,1930.118511945101,1453.19,4777,1474,0,mobile,Germany,1,0,0,1,0,0,1,16,6,5,1,0,8.126905324095409,1.7529027245262385,1.9459101490553132,8.471777327885755
T8668,U493,5045.61,payment,fashion,2026-05-03 18:37:35.308484,8,2873.9748188760195,2171.64,1918,1635,2,web,UK,1,0,0,1,1,0,0,18,6,5,1,0,8.526472009726604,1.7556208095858203,2.1972245773362196,7.5595594960077
T11541,U760,208.86,payment,fashion,2026-05-03 18:06:58.308484,3,837.4616209817802,628.6,822,829,1,mobile,USA,1,0,0,0,0,0,0,18,6,5,1,0,5.346440641729765,0.24939650309676395,1.3862943611198906,6.71295620067707
T605,U1104,382.14,payment,travel,2026-05-03 12:24:18.308484,1,887.1439351970532,505.0,385,710,3,web,UK,1,0,0,0,0,0,0,12,6,5,1,0,5.948400457636955,0.43075309925256444,0.6931471805599453,5.955837369464831
T9324,U974,1828.19,withdrawal,electronics,2026-05-03 21:42:29.308484,6,1036.8381657013738,791.35,967,1165,2,web,India,0,0,0,0,0,0,0,21,6,5,1,0,7.511628524898193,1.7632356318597484,1.9459101490553132,6.875232087276577
T10496,U850,3433.66,transfer,travel,2026-05-03 13:40:38.308484,6,2655.8907607769056,777.77,742,1149,2,mobile,India,0,0,0,0,0,0,0,13,6,5,1,0,8.141673218680353,1.29284684800166,1.9459101490553132,6.610696044717759
T560,U499,2361.16,payment,fashion,2026-05-03 11:36:33.308484,10,2980.339098696457,619.18,4303,52,1,web,India,0,0,1,0,0,0,0,11,6,5,1,0,7.767331733667175,0.7922454194022689,2.3978952727983707,8.36730010184162
T10885,U282,3534.78,transfer,gaming,2026-05-03 14:02:43.308484,10,2468.106607584209,1066.67,2707,1793,2,mobile,India,0,0,1,1,1,0,0,14,6,5,1,0,8.170689204627394,1.4321828675089816,2.3978952727983707,7.903965634032166
T8544,U43,2322.67,transfer,fashion,2026-05-03 17:03:51.308484,11,2549.723822793801,227.05,4711,1964,0,web,UK,1,0,1,0,0,0,0,17,6,5,1,0,7.750903111331677,0.9109496402414433,2.4849066497880004,8.457867725331422
T6529,U563,1799.1,payment,travel,2026-05-03 12:28:25.308484,7,2490.10583353666,691.01,194,1003,1,mobile,UAE,1,0,0,0,0,0,0,12,6,5,1,0,7.495597497896659,0.7224994114897783,2.0794415416798357,5.272999558563747
T10327,U255,523.48,payment,gaming,2026-05-03 20:00:51.308484,3,667.4292532353061,143.95,4425,1634,1,web,USA,1,0,0,1,0,0,0,20,6,5,1,0,6.262407295555465,0.7843228277426451,1.3862943611198906,8.395251520610994
T10348,U583,3413.21,transfer,gaming,2026-05-03 17:26:08.308484,11,2523.5593377329687,889.65,3216,279,1,mobile,Germany,1,0,1,0,0,0,0,17,6,5,1,0,8.135701412886187,1.352538039273413,2.4849066497880004,8.076204527239026
T10283,U170,1629.92,transfer,grocery,2026-05-03 19:03:08.308484,3,2020.9504988763092,391.03,3553,84,1,mobile,USA,1,0,0,0,0,0,0,19,6,5,1,0,7.396899551755256,0.8065115895217414,1.3862943611198906,8.175829008714597
T1606,U1176,1433.72,withdrawal,gaming,2026-05-03 11:24:45.308484,8,1253.1584946334065,180.56,1023,1586,0,web,UAE,1,0,0,1,0,0,0,11,6,5,1,0,7.268724987203737,1.1440851296909007,2.1972245773362196,6.931471805599453
T5023,U798,1218.8,transfer,grocery,2026-05-03 14:42:11.308484,1,1142.1004894682665,76.7,4064,1739,0,mobile,Germany,1,0,0,0,0,0,0,14,6,5,1,0,7.1064421898623555,1.067156533222647,0.6931471805599453,8.310169021981912
T10555,U128,813.25,withdrawal,fashion,2026-05-03 17:28:12.308484,8,945.975586704031,132.73,4209,887,2,web,Germany,1,0,0,0,0,0,0,17,6,5,1,0,6.702267444156343,0.8596944895521372,2.1972245773362196,8.345217926676428
T924,U528,59.54,withdrawal,travel,2026-05-03 13:15:55.308484,10,991.7213955780328,932.18,4228,890,0,mobile,UK,1,0,1,0,1,0,0,13,6,5,1,0,4.103304303593573,0.06003702270158204,2.3978952727983707,8.34972083747249
T249,U1054,1574.33,transfer,travel,2026-05-03 09:57:30.308484,7,1299.167081101362,275.16,1575,1153,0,web,Germany,1,0,0,0,0,0,0,9,6,5,1,0,7.3622200531222095,1.211799484215356,2.0794415416798357,7.362645270417825
T11742,U906,865.34,transfer,fashion,2026-05-04 01:08:03.308484,6,515.9680038001947,349.37,3858,1820,0,mobile,USA,1,0,0,0,0,1,0,1,0,5,0,1,6.764277441211183,1.67711949568481,1.9459101490553132,8.258163361537619
T9385,U323,917.77,payment,fashion,2026-05-03 17:17:08.308484,5,1835.57200052802,917.8,4107,205,2,mobile,UAE,1,0,0,0,0,0,0,17,6,5,1,0,6.823035818997594,0.4999912829548518,1.791759469228055,8.32069157104845
T8950,U74,3192.32,payment,grocery,2026-05-03 13:51:05.308484,3,1645.6734680340032,1546.65,4695,564,0,web,UK,1,0,0,0,1,0,0,13,6,5,1,0,8.068816406922735,1.9398258889558848,1.3862943611198906,8.454466361507933
T9783,U434,3408.08,withdrawal,travel,2026-05-03 17:35:35.308484,6,2505.845347708578,902.23,399,1357,1,mobile,India,0,0,0,0,0,0,0,17,6,5,1,0,8.134197739155011,1.360052008698941,1.9459101490553132,5.991464547107982
T7209,U324,907.14,transfer,gaming,2026-05-03 16:34:08.308484,1,2430.0608938610867,1522.92,4430,1182,4,mobile,Germany,1,0,0,0,0,0,0,16,6,5,1,0,6.811398551738031,0.3732992872394073,0.6931471805599453,8.39638057119949
T2334,U1143,3175.09,transfer,gaming,2026-05-03 13:21:31.308484,9,2285.0320031206697,890.06,4337,1663,1,web,India,0,0,1,1,0,0,1,13,6,5,1,0,8.063406159497012,1.3895166432129884,2.302585092994046,8.37516869138682
T7973,U382,1229.92,transfer,electronics,2026-05-03 20:13:21.308484,6,1956.3449462455608,726.42,4210,762,4,web,UK,1,0,0,1,0,0,0,20,6,5,1,0,7.1155171362578695,0.6286825857227623,1.9459101490553132,8.345455428161928
T4899,U913,1114.28,transfer,electronics,2026-05-03 12:42:49.308484,6,1579.0856842617,464.81,3199,217,2,mobile,Germany,1,0,0,1,0,0,1,12,6,5,1,0,7.016860773444833,0.7056488513575067,1.9459101490553132,8.070906088787819
T11099,U175,401.41,transfer,fashion,2026-05-03 16:56:12.308484,6,1083.9846093054962,682.57,3296,213,1,web,UAE,1,0,0,0,0,0,0,16,6,5,1,0,5.9974714693713835,0.37030968538093156,1.9459101490553132,8.10076824307173
T2519,U17,2425.69,withdrawal,fashion,2026-05-03 12:33:07.308484,6,2341.0422794411224,84.65,4915,964,1,mobile,USA,1,0,0,0,0,0,0,12,6,5,1,0,7.79428346786101,1.0361581336083034,1.9459101490553132,8.500250470685925
T7975,U56,512.05,withdrawal,electronics,2026-05-03 18:28:13.308484,5,1966.877107298023,1454.83,85,1624,1,web,Germany,1,0,0,0,1,0,0,18,6,5,1,0,6.240373306308218,0.2603365496703995,1.791759469228055,4.454347296253507
T3243,U760,231.28,transfer,grocery,2026-05-03 13:51:30.308484,8,1296.3956454702088,1065.12,2152,1905,1,mobile,UK,1,0,0,0,1,0,0,13,6,5,1,0,5.447943540503849,0.17840232696686611,2.1972245773362196,7.674617497364363
T4609,U750,1470.55,payment,grocery,2026-05-03 11:46:33.308484,1,2521.8652172464617,1051.32,1912,79,0,mobile,Germany,1,0,0,0,1,0,0,11,6,5,1,0,7.294071546029318,0.5831199817342035,0.6931471805599453,7.556427969440253
T7177,U382,1913.39,transfer,electronics,2026-05-03 17:53:45.308484,8,1319.9693683605317,593.42,3067,1803,3,mobile,UK,1,0,0,0,0,0,0,17,6,5,1,0,7.557154313011779,1.4495715161382532,2.1972245773362196,8.028781162487148
T10167,U626,4545.82,payment,gaming,2026-05-03 16:40:57.308484,5,2955.5315001299505,1590.29,3394,205,0,web,UK,1,0,0,0,0,0,0,16,6,5,1,0,8.422183366500866,1.5380719164258796,1.791759469228055,8.130059039992796
T7616,U550,5360.61,withdrawal,electronics,2026-05-03 19:12:46.308484,9,2607.595974410553,2753.01,3909,1141,1,mobile,UAE,1,1,1,0,0,0,0,19,6,5,1,0,8.587019582096197,2.0557670937331456,2.302585092994046,8.271292652979412
T11495,U822,2900.09,payment,fashion,2026-05-03 22:41:51.308484,7,1566.6241124996077,1333.47,3545,1327,2,web,USA,1,0,0,0,0,0,0,22,6,5,1,0,7.972841807425078,1.8511715573697036,2.0794415416798357,8.173575486634153
T10988,U564,1585.16,transfer,travel,2026-05-03 17:25:09.308484,10,1291.970013713362,293.19,1137,1345,0,mobile,Germany,1,0,1,0,1,0,0,17,6,5,1,0,7.369071279830307,1.2269324999401672,2.3978952727983707,7.037027614686276
T10235,U587,50.0,transfer,fashion,2026-05-03 16:54:31.308484,11,1295.1044601429426,1245.1,1571,1356,0,mobile,UAE,1,0,1,0,0,0,0,16,6,5,1,0,3.9318256327243257,0.03860692438343892,2.4849066497880004,7.360103972989152
T670,U16,3116.49,payment,electronics,2026-05-03 12:05:57.308484,6,1862.455695250045,1254.03,3658,68,0,mobile,India,0,0,0,0,0,0,0,12,6,5,1,0,8.04478346985057,1.6733230252267937,1.9459101490553132,8.204945165019208
T3864,U1193,169.83,payment,gaming,2026-05-03 14:27:34.308484,6,662.300720492338,492.47,4865,1016,0,mobile,USA,1,0,0,0,0,0,0,14,6,5,1,0,5.140668909958967,0.2564243016636435,1.9459101490553132,8.490027523343468
T4377,U708,1546.0,transfer,fashion,2026-05-03 11:16:33.308484,4,1383.1324854497666,162.87,3877,330,2,mobile,USA,1,0,0,0,0,0,0,11,6,5,1,0,7.344072850573066,1.1177526485320888,1.6094379124341003,8.263074835802596
T10967,U938,3059.3,payment,electronics,2026-05-03 15:53:45.308484,2,2116.143863780951,943.16,2442,141,0,web,India,0,0,0,0,1,0,0,15,6,5,1,0,8.026268229356583,1.445695659409564,1.0986122886681098,7.8009820712577405
T1851,U18,2242.68,payment,gaming,2026-05-03 12:27:50.308484,4,2773.6927709197266,531.01,3878,1475,0,mobile,USA,1,0,0,0,0,0,0,12,6,5,1,0,7.715872653978341,0.8085538610131638,1.6094379124341003,8.263332667439967
T10275,U696,2528.55,payment,grocery,2026-05-03 15:44:15.308484,11,2241.464816118966,287.09,907,442,3,mobile,India,0,0,1,1,0,0,0,15,6,5,1,0,7.835796700288954,1.1280792723974293,2.4849066497880004,6.811244378601294
T6218,U657,2605.85,transfer,travel,2026-05-03 13:58:27.308484,11,2921.1818643911383,315.33,4596,344,1,mobile,India,0,0,1,0,1,0,0,13,6,5,1,0,7.865897874878852,0.8920533263857859,2.4849066497880004,8.433159195806228
T5837,U996,618.01,payment,travel,2026-05-03 15:24:44.308484,8,749.6580286545421,131.65,4935,942,0,web,UK,1,0,0,1,0,0,0,15,6,5,1,0,6.4281214276429575,0.8243892222228204,2.1972245773362196,8.504310565585223
T8914,U1116,715.73,transfer,grocery,2026-05-03 14:41:37.308484,1,613.4936850527646,102.24,1751,898,1,web,UK,1,0,0,0,0,0,0,14,6,5,1,0,6.574699200642039,1.1666460735806863,0.6931471805599453,7.468513271496337
T3896,U132,1356.72,payment,travel,2026-05-03 16:34:44.308484,4,2827.930153345317,1471.21,1863,628,0,web,USA,1,0,0,1,0,0,0,16,6,5,1,0,7.213562101292465,0.479757252107271,1.6094379124341003,7.530479995245536
T2521,U135,1772.36,withdrawal,electronics,2026-05-03 12:56:56.308484,4,1895.7218660935423,123.36,4914,79,0,mobile,UAE,1,0,0,1,0,0,0,12,6,5,1,0,7.480631331148502,0.9349261781304044,1.6094379124341003,8.500047032581268
T4281,U153,3724.96,transfer,electronics,2026-05-03 17:02:33.308484,9,2958.930004430049,766.03,2700,1682,2,mobile,UAE,1,0,1,0,0,0,0,17,6,5,1,0,8.223079815730856,1.258887500942631,2.302585092994046,7.901377353792616
T3983,U496,362.26,transfer,grocery,2026-05-03 16:03:54.308484,9,817.454058295325,455.19,3073,1869,1,web,UK,1,0,1,1,0,0,0,16,6,5,1,0,5.895118831321297,0.4431564023454495,2.302585092994046,8.03073492409854
T198,U339,1715.04,withdrawal,travel,2026-05-03 11:30:39.308484,6,1932.6035723271232,217.56,3991,266,0,mobile,Germany,1,0,0,0,0,0,0,11,6,5,1,0,7.447774589799543,0.8874246243100072,1.9459101490553132,8.292047637431354
T4687,U586,770.93,payment,gaming,2026-05-03 12:02:09.308484,10,800.0695566607808,29.14,2856,1578,3,mobile,UAE,1,0,1,1,0,0,0,12,6,5,1,0,6.648893872338549,0.9635787196478539,2.3978952727983707,7.957527402230773
T5869,U464,322.66,payment,fashion,2026-05-03 14:18:45.308484,10,1111.2822638523653,788.62,3440,1122,0,mobile,Germany,1,0,1,0,0,0,1,14,6,5,1,0,5.77969358208874,0.29034927507177094,2.3978952727983707,8.14351740579748
T2179,U298,961.73,withdrawal,electronics,2026-05-03 11:06:45.308484,9,976.9539252289088,15.22,465,1667,0,web,UK,1,0,1,0,0,0,0,11,6,5,1,0,6.869772998654259,0.9844169455486259,2.302585092994046,6.144185634125646
T1083,U127,331.68,transfer,grocery,2026-05-03 11:53:00.308484,6,558.6475543028861,226.97,1379,1648,1,web,USA,1,0,0,0,1,0,0,11,6,5,1,0,5.807181067000487,0.5937195944949059,1.9459101490553132,7.22983877815125
T3403,U340,2889.21,withdrawal,gaming,2026-05-03 11:04:21.308484,2,1548.9977304415993,1340.21,5861,1087,1,web,India,0,0,0,0,0,0,0,11,6,5,1,0,7.9690844428264125,1.8652125444438907,1.0986122886681098,8.676246121270838
T3734,U498,2193.85,payment,fashion,2026-05-03 13:52:02.308484,3,2527.208329797673,333.36,4979,507,0,mobile,Germany,1,0,0,0,0,0,0,13,6,5,1,0,7.693868986044343,0.8680922634136563,1.3862943611198906,8.513185170018698
T2864,U1091,1513.48,withdrawal,gaming,2026-05-03 16:02:21.308484,2,1154.9698254826767,358.51,2071,123,0,web,India,0,0,0,0,0,0,0,16,6,5,1,0,7.3228274247016545,1.3104065277697543,1.0986122886681098,7.6362696033793735
T3330,U382,607.65,payment,electronics,2026-05-03 13:41:39.308484,8,750.5093978849058,142.86,4763,1431,0,web,USA,1,0,0,1,0,0,0,13,6,5,1,0,6.411243389855605,0.8096500868647829,2.1972245773362196,8.46884293047519
T5633,U156,231.96,payment,gaming,2026-05-03 15:00:47.308484,6,598.1106117414168,366.15,4093,49,0,web,UAE,1,0,0,0,0,0,0,15,6,5,1,0,5.450866765008321,0.3878212408517888,1.9459101490553132,8.317277766221235
T2681,U492,815.93,payment,grocery,2026-05-03 13:03:47.308484,10,827.5712645307474,11.64,3220,774,4,web,India,0,0,1,0,0,0,0,13,6,5,1,0,6.705553411874755,0.9859332168531957,2.3978952727983707,8.0774471493312
T10372,U618,1281.68,withdrawal,fashion,2026-05-04 00:53:34.308484,3,776.0615967355029,505.62,2719,1357,0,web,India,0,0,0,1,1,1,0,0,0,5,0,1,7.156706918073855,1.6515183894420993,1.3862943611198906,7.908387159290043
T11179,U357,1593.1,payment,gaming,2026-05-03 19:02:21.308484,9,1864.9690067207348,271.87,3507,1475,2,web,India,0,0,1,0,0,0,0,19,6,5,1,0,7.374064592639601,0.8542233106313125,2.302585092994046,8.162801353492073
T6246,U146,1315.53,payment,gaming,2026-05-03 16:05:51.308484,10,1888.2099626306208,572.68,1990,462,0,mobile,India,0,0,1,0,0,0,0,16,6,5,1,0,7.182754766371374,0.696707477102027,2.3978952727983707,7.596392304064196
T3329,U159,373.57,withdrawal,travel,2026-05-03 14:42:07.308484,2,2270.302879531163,1896.73,3365,381,1,web,India,0,0,0,0,0,0,0,14,6,5,1,0,5.925778701378526,0.16454632692559465,1.0986122886681098,8.121480374750751
T1807,U989,1611.16,withdrawal,fashion,2026-05-03 13:39:39.308484,10,1298.2958162446098,312.86,4389,1832,0,web,UK,1,0,1,0,0,0,0,13,6,5,1,0,7.38533017372419,1.240980659877181,2.3978952727983707,8.387084506069217
T7568,U324,534.5,transfer,electronics,2026-05-03 17:33:15.308484,1,772.0154082444599,237.52,3547,1626,1,web,Germany,1,0,0,0,0,0,0,17,6,5,1,0,6.283200889887803,0.6923436936616245,0.6931471805599453,8.17413934342947
T5007,U414,2291.59,withdrawal,grocery,2026-05-03 13:01:27.308484,5,2726.5065449227827,434.92,3528,1413,2,mobile,India,0,0,0,0,0,0,0,13,6,5,1,0,7.737437461811499,0.8404857869961264,1.791759469228055,8.16876982367527
T10873,U898,861.94,withdrawal,fashion,2026-05-03 18:35:32.308484,6,1145.0521770103903,283.11,235,650,1,web,Germany,1,0,0,0,0,0,0,18,6,5,1,0,6.760345163753366,0.7527517230679235,1.9459101490553132,5.4638318050256105
T9444,U994,1528.43,withdrawal,electronics,2026-05-03 18:26:02.308484,9,1781.302418682371,252.87,2942,1003,1,mobile,UK,1,0,1,0,0,0,0,18,6,5,1,0,7.332650395953247,0.8580407139808066,2.302585092994046,7.987184748233473
T9575,U142,2509.56,transfer,electronics,2026-05-03 17:19:13.308484,1,2053.5905990804004,455.97,1101,20,2,mobile,UAE,1,0,0,1,0,0,1,17,6,5,1,0,7.828261114810758,1.2220352001522348,0.6931471805599453,7.004881989712859
T9017,U1144,799.78,withdrawal,travel,2026-05-03 19:56:20.308484,2,2059.010659141529,1259.23,3196,420,0,web,USA,1,0,0,0,0,0,0,19,6,5,1,0,6.685586252664154,0.38842926628899827,1.0986122886681098,8.069968149059841
T7533,U599,2137.35,transfer,travel,2026-05-03 13:30:32.308484,2,1953.0505432703696,184.3,1147,853,0,web,UK,1,0,0,0,0,0,0,13,6,5,1,0,7.667789782583521,1.0943649186501119,1.0986122886681098,7.045776576879511
T9405,U56,2350.52,withdrawal,fashion,2026-05-03 20:48:20.308484,4,1322.243102226218,1028.28,1300,1072,1,mobile,India,0,0,0,0,0,0,0,20,6,5,1,0,7.762817206558374,1.7776761279864717,1.6094379124341003,7.170888478512505
T8735,U1018,1697.87,transfer,grocery,2026-05-03 13:39:49.308484,2,1294.530127182873,403.34,2697,1491,1,web,India,0,0,0,0,0,0,0,13,6,5,1,0,7.437718603147054,1.3115724099703214,1.0986122886681098,7.900266036767701
T5131,U853,1158.89,payment,grocery,2026-05-03 13:11:50.308484,1,2035.4788660405777,876.59,3978,976,0,mobile,UK,1,0,0,0,0,0,0,13,6,5,1,0,7.056080452017784,0.569345139743422,0.6931471805599453,8.288785810426928
T6666,U34,1177.13,transfer,grocery,2026-05-03 18:36:44.308484,2,1367.6928458785856,190.56,4076,1585,0,mobile,USA,1,0,0,0,0,0,0,18,6,5,1,0,7.0716837146592,0.860668389606996,1.0986122886681098,8.313116702819253
T2671,U824,572.21,payment,travel,2026-05-03 10:35:36.308484,1,1491.0153843141402,918.81,2408,233,2,web,USA,1,0,0,0,0,0,0,10,6,5,1,0,6.351252141719494,0.3837720292064201,0.6931471805599453,7.786967002614872
T10022,U1076,788.12,withdrawal,gaming,2026-05-03 16:32:04.308484,6,584.668782003301,203.45,1801,1421,2,web,USA,1,0,0,0,0,0,0,16,6,5,1,0,6.670918400535925,1.3479768766713005,1.9459101490553132,7.496652438168283
T2971,U1092,3214.33,payment,travel,2026-05-03 13:40:37.308484,4,2192.799847886004,1021.53,4402,328,0,web,UAE,1,0,0,0,0,0,1,13,6,5,1,0,8.07568527526112,1.4658565402733672,1.6094379124341003,8.390041405755754
T2927,U419,3855.29,withdrawal,electronics,2026-05-03 11:33:30.308484,9,2097.531485533583,1757.76,361,1703,0,mobile,UAE,1,0,1,0,0,0,1,11,6,5,1,0,8.257460860371376,1.8380129331795252,2.302585092994046,5.8916442118257715
T8527,U117,1697.0,withdrawal,electronics,2026-05-03 19:48:46.308484,7,2680.4416709128777,983.44,3108,823,0,web,UAE,1,0,0,0,0,0,0,19,6,5,1,0,7.437206366871292,0.633104617713598,2.0794415416798357,8.042056410058754
T2419,U330,1593.17,withdrawal,electronics,2026-05-03 12:33:23.308484,9,2650.918086679829,1057.75,4422,613,1,web,UAE,1,0,1,0,1,0,0,12,6,5,1,0,7.374108503600725,0.6009880152103814,2.302585092994046,8.394573477868327
T4093,U133,2267.58,transfer,travel,2026-05-03 11:23:56.308484,11,1903.2850508221384,364.29,1071,1939,0,mobile,UK,1,0,1,0,1,0,0,11,6,5,1,0,7.7269093640762065,1.1914032518823694,2.4849066497880004,6.977281341630747
T4633,U278,1049.04,withdrawal,gaming,2026-05-03 12:01:14.308484,5,1272.9584977375907,223.92,56,1477,2,mobile,Germany,1,0,0,0,0,0,0,12,6,5,1,0,6.956583537664059,0.8240959945201248,1.791759469228055,4.04305126783455
T8496,U224,50.0,payment,travel,2026-05-03 13:11:13.308484,4,923.2919334283486,873.29,4803,31,1,mobile,UK,1,0,0,0,0,0,0,13,6,5,1,0,3.9318256327243257,0.05415405261929126,1.6094379124341003,8.477204183199873
T10890,U129,1798.8,withdrawal,grocery,2026-05-03 17:43:52.308484,6,897.6113168577474,901.19,3432,147,1,web,Germany,1,1,0,0,0,0,0,17,6,5,1,0,7.495430826599848,2.003985426891723,1.9459101490553132,8.141189793457691
T2590,U991,2404.54,withdrawal,electronics,2026-05-03 13:36:45.308484,10,1582.6363794037316,821.9,4900,111,1,mobile,UK,1,0,1,0,0,0,0,13,6,5,1,0,7.785529689560806,1.5193256200685845,2.3978952727983707,8.497194544909547
T4486,U1040,957.08,withdrawal,grocery,2026-05-03 16:33:59.308484,6,1070.98584521413,113.91,4606,1731,2,mobile,UK,1,0,0,0,0,0,0,16,6,5,1,0,6.8649312817912085,0.8936439294536148,1.9459101490553132,8.435332164935916
T1857,U1075,653.2,payment,grocery,2026-05-03 13:28:36.308484,9,568.426730334255,84.77,2886,887,1,mobile,India,0,0,1,0,0,0,0,13,6,5,1,0,6.483413115104284,1.1491366679163006,2.302585092994046,7.967973179662935
T10084,U758,5312.35,transfer,grocery,2026-05-03 14:34:39.308484,2,2684.6324276094056,2627.72,3206,42,2,mobile,Germany,1,0,0,0,0,0,0,14,6,5,1,0,8.577977800434038,1.9787997579809122,1.0986122886681098,8.073091199693154
T9627,U409,303.13,transfer,electronics,2026-05-03 14:36:20.308484,2,947.877219365722,644.75,2456,1590,2,mobile,Germany,1,0,0,0,1,0,0,14,6,5,1,0,5.717455241576844,0.31979880251056414,1.0986122886681098,7.806696372521179
T10497,U272,592.26,payment,fashion,2026-05-03 16:30:41.308484,10,2851.024635336169,2258.76,2223,142,0,mobile,Germany,1,0,1,1,0,0,1,16,6,5,1,0,6.38563275147385,0.20773584081023902,2.3978952727983707,7.707062655370473
T1899,U97,4576.84,transfer,travel,2026-05-03 12:19:14.308484,4,2444.7537362175926,2132.09,1745,1241,1,web,USA,1,0,0,0,0,0,0,12,6,5,1,0,8.428982550142035,1.8721067608261288,1.6094379124341003,7.465082736399547
